x,y,z
847.0,299.0,1279.4235294117648
848.0,300.0,1279.4235294117648
849.0,301.0,1279.4235294117648
850.0,302.0,1279.4235294117648
851.0,303.0,1279.4235294117648
852.0,304.0,1279.4235294117648
853.0,305.0,1279.0470588235294
854.0,306.0,1279.0470588235294
855.0,307.0,1279.0470588235294
856.0,308.0,1279.0470588235294
857.0,309.0,1279.0470588235294
858.0,310.0,1278.6705882352942
859.0,311.0,1278.6705882352942
860.0,312.0,1278.6705882352942
861.0,313.0,1278.6705882352942
862.0,314.0,1278.6705882352942
863.0,315.0,1278.6705882352942
864.0,316.0,1278.2941176470588
865.0,317.0,1278.2941176470588
866.0,318.0,1278.2941176470588
867.0,319.0,1278.2941176470588
868.0,320.0,1277.9176470588236
869.0,321.0,1277.9176470588236
870.0,322.0,1278.2941176470588
871.0,323.0,1277.9176470588236
872.0,324.0,1277.5411764705882
873.0,325.0,1277.5411764705882
874.0,326.0,1277.5411764705882
875.0,327.0,1277.5411764705882
876.0,328.0,1277.164705882353
877.0,329.0,1277.164705882353
878.0,330.0,1277.164705882353
879.0,331.0,1277.164705882353
880.0,332.0,1277.164705882353
881.0,333.0,1277.164705882353
882.0,334.0,1276.7882352941176
883.0,335.0,1276.7882352941176
884.0,336.0,1276.7882352941176
885.0,337.0,1276.4117647058824
886.0,338.0,1276.4117647058824
887.0,339.0,1276.035294117647
888.0,340.0,1276.035294117647
889.0,341.0,1276.035294117647
890.0,342.0,1276.035294117647
891.0,343.0,1276.035294117647
892.0,344.0,1276.035294117647
893.0,345.0,1276.035294117647
894.0,346.0,1276.035294117647
895.0,347.0,1276.035294117647
896.0,348.0,1275.6588235294118
897.0,349.0,1275.6588235294118
898.0,350.0,1275.6588235294118
899.0,351.0,1275.6588235294118
900.0,352.0,1275.6588235294118
901.0,353.0,1275.6588235294118
902.0,354.0,1275.2823529411764
903.0,355.0,1275.2823529411764
904.0,356.0,1275.2823529411764
905.0,357.0,1275.2823529411764
906.0,358.0,1275.2823529411764
907.0,359.0,1274.9058823529413
908.0,360.0,1274.9058823529413
909.0,361.0,1274.9058823529413
910.0,362.0,1274.9058823529413
911.0,363.0,1274.9058823529413
912.0,364.0,1274.9058823529413
913.0,365.0,1274.5294117647059
914.0,366.0,1274.5294117647059
915.0,367.0,1274.5294117647059
